"No.","Time","Source","Destination","Protocol","Length","Info"
"2582","80.245678502","192.168.3.51","224.0.0.252","LLMNR","79","Standard query 0xab74 A HPLaserJetM139-M142"
"2583","80.624447631","64:d1:54:9d:1c:77","Broadcast","ARP","60","Who has 192.168.3.141? Tell 192.168.3.1"
"2584","80.626224090","192.168.3.66","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"2585","80.629817582","fe80::ccac:b8ff:fec9:567f","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2586","80.846447982","fe80::99c3:5cdc:2244:3a32","ff02::1:3","LLMNR","99","Standard query 0x38b1 AAAA HPLaserJetM139-M142"
"2587","81.104271410","192.168.3.249","142.250.200.142","TCP","74","33616  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=932740610 TSecr=0 WS=128"
"2588","81.104302688","192.168.3.249","192.168.3.1","DNS","79","Standard query 0x5541 A clients6.google.com"
"2589","81.112340732","192.168.3.249","142.250.200.142","TCP","74","33618  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=932740618 TSecr=0 WS=128"
"2590","81.362520130","192.168.3.249","142.250.200.142","TCP","74","33622  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=932740868 TSecr=0 WS=128"
"2591","81.746281305","192.168.3.252","239.255.255.250","SSDP","218","M-SEARCH * HTTP/1.1 "
"2592","81.984715817","64:d1:54:9d:1c:77","Broadcast","ARP","60","Who has 192.168.3.134? Tell 192.168.3.1"
"2593","82.124891092","192.168.3.249","142.250.200.142","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 33618  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=932741631 TSecr=0 WS=128"
"2594","82.124966240","192.168.3.249","142.250.200.142","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 33616  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=932741631 TSecr=0 WS=128"
"2595","82.220902317","192.168.3.249","142.250.200.110","TCP","66","[TCP Retransmission] 40090  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=485375718 TSecr=16341257"
"2596","82.310288859","fe80::4685:a5a6:76b6:ca1d","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2597","82.314042867","192.168.3.62","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"2598","82.380858451","192.168.3.249","142.250.200.142","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 33622  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=932741887 TSecr=0 WS=128"
"2599","82.529800713","8.8.8.8","192.168.3.249","TCP","78","[TCP Previous segment not captured] 443  >  43430 [ACK] Seq=2 Ack=1817 Win=20352 Len=0 TSval=16341338 TSecr=3434517721 SLE=1449 SRE=1817"
"2600","82.529880336","142.250.200.110","192.168.3.249","TCP","66","443  >  40086 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16341346 TSecr=485372279"
"2601","82.529921820","142.250.200.110","192.168.3.249","TCP","66","443  >  40090 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16341355 TSecr=485372348"
"2602","82.529928442","142.250.200.142","192.168.3.249","TCP","74","443  >  33616 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341493 TSecr=932740610 WS=128"
"2603","82.529951825","192.168.3.249","142.250.200.142","TCP","66","33616  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=932742036 TSecr=16341493"
"2604","82.534596496","192.168.3.249","142.250.200.142","TLSv1","583","Client Hello"
"2605","82.636853529","142.250.200.142","192.168.3.249","TCP","74","443  >  33618 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341525 TSecr=932740618 WS=128"
"2606","82.636995975","192.168.3.249","142.250.200.142","TCP","66","33618  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=932742143 TSecr=16341525"
"2607","82.637022358","142.250.200.142","192.168.3.249","TCP","74","[TCP Retransmission] 443  >  33618 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341543 TSecr=932740618 WS=128"
"2608","82.637035714","192.168.3.249","142.250.200.142","TCP","66","[TCP Dup ACK 2606#1] 33618  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=932742143 TSecr=16341525"
"2609","82.642111669","192.168.3.249","142.250.200.142","TLSv1","583","Client Hello"
"2610","82.671384076","fe80::4685:a5a6:76b6:ca1d","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2611","82.881875051","fe80::4685:a5a6:76b6:ca1d","ff02::fb","MDNS","101","Standard query 0x0000 ANY DESKTOP-T3C4QEJ.local, ""QM"" question"
"2612","82.896869105","192.168.3.62","224.0.0.251","MDNS","119","Standard query response 0x0000 AAAA fe80::4685:a5a6:76b6:ca1d A 192.168.3.62"
"2613","83.115675267","192.168.3.249","216.239.32.180","TCP","74","54956  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=4108740258 TSecr=0 WS=128"
"2614","83.138579730","192.168.3.252","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"2615","83.183213798","fe80::fb1d:5873:68:fb87","ff02::fb","MDNS","101","Standard query 0x0000 ANY DESKTOP-AQCBEGB.local, ""QM"" question"
"2616","83.186532709","192.168.3.252","224.0.0.251","MDNS","119","Standard query response 0x0000 AAAA fe80::fb1d:5873:68:fb87 A 192.168.3.252"
"2617","83.188459991","fe80::fb1d:5873:68:fb87","ff02::1:3","LLMNR","95","Standard query 0x9c77 ANY DESKTOP-AQCBEGB"
"2618","83.192916109","fe80::fb1d:5873:68:fb87","ff02::fb","MDNS","139","Standard query response 0x0000 AAAA fe80::fb1d:5873:68:fb87 A 192.168.3.252"
"2619","83.366470499","192.168.3.249","216.239.32.180","TCP","74","54958  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=4108740509 TSecr=0 WS=128"
"2620","83.404903810","192.168.3.249","142.250.200.142","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 33622  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=932742911 TSecr=0 WS=128"
"2621","83.433617642","192.168.3.219","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"2622","83.434896891","192.168.3.252","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"2623","83.591300275","fe80::2712:29cf:bec8:a97a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2624","83.594091437","192.168.3.66","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"2625","83.598582981","fe80::ccac:b8ff:fec9:567f","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2626","83.599706085","192.168.3.33","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"2627","83.600889346","fe80::2712:29cf:bec8:a97a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2628","83.605368196","fe80::2712:29cf:bec8:a97a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2629","83.607773774","192.168.3.33","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"2630","83.609008178","fe80::2712:29cf:bec8:a97a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2631","83.611561389","192.168.3.33","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"2632","83.619216955","fe80::2712:29cf:bec8:a97a","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2633","83.620071383","192.168.3.33","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"2634","83.629255777","192.168.3.33","224.0.0.251","MDNS","119","Standard query response 0x0000 AAAA fe80::2712:29cf:bec8:a97a A 192.168.3.33"
"2635","83.658211533","192.168.3.33","224.0.0.252","LLMNR","75","Standard query 0x57dc ANY DESKTOP-D3TB5LR"
"2636","83.767147448","fe80::ccac:b8ff:fec9:567f","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-9.local, ""QM"" question ANY Android-9.local, ""QM"" question A 192.168.3.66 AAAA fe80::ccac:b8ff:fec9:567f"
"2637","83.912851299","142.250.200.142","192.168.3.249","TCP","74","[TCP Retransmission] 443  >  33618 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341597 TSecr=932740618 WS=128"
"2638","83.912924963","192.168.3.249","142.250.200.142","TCP","66","[TCP Dup ACK 2606#2] 33618  >  443 [ACK] Seq=518 Ack=1 Win=32128 Len=0 TSval=932743419 TSecr=16341525"
"2639","83.912975335","142.250.200.142","192.168.3.249","TCP","74","[TCP Retransmission] 443  >  33616 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341617 TSecr=932740610 WS=128"
"2640","83.912980050","192.168.3.249","142.250.200.142","TCP","66","[TCP Dup ACK 2603#1] 33616  >  443 [ACK] Seq=518 Ack=1 Win=32128 Len=0 TSval=932743419 TSecr=16341493"
"2641","83.912983707","142.250.200.142","192.168.3.249","TCP","74","[TCP Retransmission] 443  >  33616 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341631 TSecr=932740610 WS=128"
"2642","83.912986083","142.250.200.142","192.168.3.249","TCP","74","443  >  33622 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341638 TSecr=932740868 WS=128"
"2643","83.913014550","192.168.3.249","142.250.200.142","TCP","66","33622  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=932743419 TSecr=16341638"
"2644","83.915553314","192.168.3.249","142.250.200.142","TLSv1","583","Client Hello"
"2645","83.972845144","142.250.200.142","192.168.3.249","TCP","74","[TCP Retransmission] 443  >  33622 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341691 TSecr=932740868 WS=128"
"2646","83.972923067","192.168.3.249","142.250.200.142","TCP","66","[TCP Dup ACK 2643#1] 33622  >  443 [ACK] Seq=518 Ack=1 Win=32128 Len=0 TSval=932743479 TSecr=16341638"
"2647","83.972976953","8.8.8.8","192.168.3.249","TCP","66","[TCP Retransmission] 443  >  43430 [FIN, ACK] Seq=1 Ack=1817 Win=20352 Len=0 TSval=16341712 TSecr=3434517721"
"2648","83.973422336","192.168.3.249","8.8.8.8","TCP","66","43430  >  443 [FIN, ACK] Seq=1817 Ack=2 Win=32128 Len=0 TSval=3434523057 TSecr=16341712"
"2649","84.096189721","192.168.3.249","192.168.3.1","DHCP","324","DHCP Request  - Transaction ID 0x4dcb33e8"
"2650","84.140849308","192.168.3.249","216.239.32.180","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 54956  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=4108741284 TSecr=0 WS=128"
"2651","84.146373332","192.168.3.66","224.0.0.251","MDNS","290","Standard query response 0x0000 PTR, cache flush Android-9.local PTR, cache flush Android-9.local A, cache flush 192.168.3.66 AAAA, cache flush fe80::ccac:b8ff:fec9:567f NSEC, cache flush 66.3.168.192.in-addr.arpa NSEC, cache flush F.7.6.5.9.C.E.F.F.F.8.B.C.A.C.C.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-9.local"
"2652","84.396818646","192.168.3.249","216.239.32.180","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 54958  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=4108741540 TSecr=0 WS=128"
"2653","84.552590034","192.168.3.35","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"2654","84.991648940","192.168.3.235","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"2655","85.009367518","192.168.3.234","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"2656","85.011806732","08:55:31:cd:f7:4b","Spanning-tree-(for-bridges)_00","STP","53","RST. Root = 32768/0/08:55:31:cd:f7:4b  Cost = 0  Port = 0x8001"
"2657","85.168910850","192.168.3.249","216.239.32.180","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 54956  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=4108742312 TSecr=0 WS=128"
"2658","85.267576488","192.168.3.1","192.168.3.249","DNS","167","Standard query response 0x5541 A clients6.google.com CNAME clients.l.google.com A 216.58.215.46 A 142.250.178.142 A 142.250.200.142 A 216.58.223.206"
"2659","85.267577350","142.250.200.142","192.168.3.249","TCP","66","443  >  33618 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16341758 TSecr=932742148"
"2660","85.267577545","216.239.32.180","192.168.3.249","TCP","74","443  >  54956 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341758 TSecr=4108740258 WS=128"
"2661","85.267577696","216.239.32.180","192.168.3.249","TCP","74","443  >  54958 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341758 TSecr=4108740509 WS=128"
"2662","85.267577841","142.250.200.142","192.168.3.249","TCP","74","[TCP Retransmission] 443  >  33622 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341759 TSecr=932740868 WS=128"
"2663","85.267577986","142.250.200.142","192.168.3.249","TCP","66","443  >  33618 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16341759 TSecr=932742148"
"2664","85.267704840","192.168.3.249","216.239.32.180","TCP","66","54956  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=4108742410 TSecr=16341758"
"2665","85.267726580","192.168.3.249","216.239.32.180","TCP","66","54958  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=4108742410 TSecr=16341758"
"2666","85.267732108","192.168.3.249","142.250.200.142","TCP","66","[TCP Dup ACK 2643#2] 33622  >  443 [ACK] Seq=518 Ack=1 Win=32128 Len=0 TSval=932744773 TSecr=16341638"
"2667","85.267975522","192.168.3.235","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-5.local, ""QU"" question ANY Android-5.local, ""QU"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"2668","85.268844489","192.168.3.249","142.250.200.142","TCP","66","33618  >  443 [ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=932744775 TSecr=16341759"
"2669","85.272600064","192.168.3.249","216.239.32.180","TLSv1","583","Client Hello"
"2670","85.272813584","192.168.3.249","142.250.200.142","TCP","66","33618  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=932744779 TSecr=16341759"
"2671","85.273249926","192.168.3.249","142.250.200.142","TCP","66","33622  >  443 [FIN, ACK] Seq=518 Ack=1 Win=32128 Len=0 TSval=932744779 TSecr=16341638"
"2672","85.276105665","192.168.3.249","216.239.32.180","TLSv1","583","Client Hello"
"2673","85.392830737","142.250.200.142","192.168.3.249","TCP","66","443  >  33622 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16341807 TSecr=932743421"
"2674","85.392899911","8.8.8.8","192.168.3.249","TCP","66","443  >  43430 [ACK] Seq=2 Ack=1818 Win=20352 Len=0 TSval=16341807 TSecr=3434523057"
"2675","85.392942293","216.239.32.180","192.168.3.249","TCP","74","[TCP Retransmission] 443  >  54956 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341807 TSecr=4108740258 WS=128"
"2676","85.392967562","192.168.3.249","216.239.32.180","TCP","66","[TCP Dup ACK 2664#1] 54956  >  443 [ACK] Seq=518 Ack=1 Win=32128 Len=0 TSval=4108742536 TSecr=16341758"
"2677","85.392985360","216.239.32.180","192.168.3.249","TCP","74","[TCP Retransmission] 443  >  54956 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341871 TSecr=4108740258 WS=128"
"2678","85.392987886","216.239.32.180","192.168.3.249","TCP","74","[TCP Retransmission] 443  >  54958 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341871 TSecr=4108740509 WS=128"
"2679","85.392991935","192.168.3.249","216.239.32.180","TCP","66","[TCP Dup ACK 2665#1] 54958  >  443 [ACK] Seq=518 Ack=1 Win=32128 Len=0 TSval=4108742536 TSecr=16341758"
"2680","85.392995074","216.239.32.180","192.168.3.249","TCP","74","[TCP Retransmission] 443  >  54956 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16341893 TSecr=4108740258 WS=128"
"2681","85.578045299","216.239.32.180","192.168.3.249","TCP","66","443  >  54956 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16341906 TSecr=4108742415"
"2682","85.578046020","216.239.32.180","192.168.3.249","TCP","66","443  >  54956 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16341906 TSecr=4108742415"
"2683","85.578046211","142.250.200.142","192.168.3.249","TCP","66","443  >  33618 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16341910 TSecr=932744779"
"2684","85.578046361","142.250.200.142","192.168.3.249","TCP","66","[TCP Previous segment not captured] 443  >  33622 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16341911 TSecr=932744779"
"2685","85.578046501","216.239.32.180","192.168.3.249","TCP","66","443  >  54958 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16341914 TSecr=4108742419"
"2686","85.578046642","216.239.32.180","192.168.3.249","TCP","66","443  >  54958 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16341914 TSecr=4108742419"
"2687","85.578438765","192.168.3.249","216.239.32.180","TCP","66","54956  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=4108742721 TSecr=16341906"
"2688","85.579163799","192.168.3.249","216.239.32.180","TCP","66","54958  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=4108742722 TSecr=16341914"
"2689","85.579445602","192.168.3.249","192.168.3.1","DNS","85","Standard query 0x530b A colab.research.google.com"
"2690","85.698019808","216.239.32.180","192.168.3.249","TCP","66","443  >  54956 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16341934 TSecr=4108742721"
"2691","85.700715751","216.239.32.180","192.168.3.249","TCP","66","443  >  54958 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16341934 TSecr=4108742722"
"2692","85.808857812","192.168.3.249","142.250.200.142","TCP","583","[TCP Retransmission] 33616  >  443 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=517 TSval=932745315 TSecr=16341493"
"2693","85.934533182","64:d1:54:9d:1c:77","Broadcast","ARP","60","Who has 192.168.3.216? Tell 192.168.3.1"
"2694","86.133067025","192.168.3.249","216.58.215.46","TCP","74","56778  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=765137832 TSecr=0 WS=128"
"2695","86.383333969","192.168.3.249","216.58.215.46","TCP","74","56794  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=765138082 TSecr=0 WS=128"
"2696","86.481379585","142.250.200.142","192.168.3.249","TCP","66","443  >  33616 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16341989 TSecr=932745315"
"2697","86.483599543","192.168.3.35","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"2698","86.485386684","142.250.200.142","192.168.3.249","TCP","66","443  >  33616 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16341989 TSecr=932745315"
"2699","86.485467571","192.168.3.234","192.168.3.255","NBNS","92","Name query NB ZINOX_EDGE<00>"
"2700","86.485996583","192.168.3.249","142.250.200.142","TCP","66","33616  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=932745992 TSecr=16341989"
"2701","86.488335537","216.58.215.46","192.168.3.249","TCP","74","443  >  56778 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16342008 TSecr=765137832 WS=128"
"2702","86.488430224","192.168.3.249","216.58.215.46","TCP","66","56778  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=765138187 TSecr=16342008"
"2703","86.488460420","216.58.215.46","192.168.3.249","TCP","74","443  >  56794 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16342016 TSecr=765138082 WS=128"
"2704","86.488468477","192.168.3.249","216.58.215.46","TCP","66","56794  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=765138187 TSecr=16342016"
"2705","86.493499246","192.168.3.249","216.58.215.46","TLSv1","583","Client Hello"
"2706","86.498143962","192.168.3.249","216.58.215.46","TLSv1","583","Client Hello"
"2707","86.553069149","192.168.3.249","192.168.3.1","DNS","85","Standard query 0x2cd1 A push.services.mozilla.com"
"2708","86.553124777","192.168.3.249","192.168.3.1","DNS","85","Standard query 0x77c5 AAAA push.services.mozilla.com"
"2709","86.558135971","192.168.3.249","192.168.3.1","DNS","85","Standard query 0x0475 A push.services.mozilla.com"
"2710","86.722715221","fe80::99c3:5cdc:2244:3a32","ff02::1:3","LLMNR","99","Standard query 0xbbe0 A HPLaserJetM139-M142"
"2711","86.726786231","fe80::99c3:5cdc:2244:3a32","ff02::1:3","LLMNR","99","Standard query 0xab39 AAAA HPLaserJetM139-M142"
"2712","86.729400047","192.168.3.51","224.0.0.252","LLMNR","79","Standard query 0xab39 AAAA HPLaserJetM139-M142"
"2713","86.732406872","192.168.3.51","224.0.0.252","LLMNR","79","Standard query 0xbbe0 A HPLaserJetM139-M142"
"2714","86.734593679","192.168.3.181","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"2715","86.735915704","64:d1:54:9d:1c:77","Broadcast","ARP","60","Who has 192.168.3.141? Tell 192.168.3.1"
"2716","86.828857158","192.168.3.249","216.58.215.46","TCP","583","[TCP Retransmission] 56794  >  443 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=517 TSval=765138528 TSecr=16342016"
"2717","86.928663731","192.168.3.51","224.0.0.251","MDNS","85","Standard query 0x0000 AAAA HPLaserJetM139-M142.local, ""QM"" question"
"2718","86.930635921","fe80::99c3:5cdc:2244:3a32","ff02::fb","MDNS","105","Standard query 0x0000 AAAA HPLaserJetM139-M142.local, ""QM"" question"
"2719","87.068907884","fe80::ccac:b8ff:fec9:567f","ff02::fb","MDNS","310","Standard query response 0x0000 PTR, cache flush Android-9.local PTR, cache flush Android-9.local A, cache flush 192.168.3.66 AAAA, cache flush fe80::ccac:b8ff:fec9:567f NSEC, cache flush 66.3.168.192.in-addr.arpa NSEC, cache flush F.7.6.5.9.C.E.F.F.F.8.B.C.A.C.C.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-9.local"
"2720","87.076474019","142.250.200.142","192.168.3.249","TCP","66","443  >  33616 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16342025 TSecr=932745992"
"2721","87.080835355","fe80::74dc:a3ff:fe60:be5","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2722","87.084949984","216.58.215.46","192.168.3.249","TCP","66","443  >  56778 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16342044 TSecr=765138192"
"2723","87.084999425","216.58.215.46","192.168.3.249","TCP","66","443  >  56778 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16342044 TSecr=765138192"
"2724","87.085515887","192.168.3.249","216.58.215.46","TCP","66","56778  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=765138784 TSecr=16342044"
"2725","87.087651575","192.168.3.249","216.58.215.46","TCP","66","56794  >  443 [FIN, ACK] Seq=518 Ack=1 Win=32128 Len=0 TSval=765138786 TSecr=16342016"
"2726","87.142793862","192.168.3.1","192.168.3.249","DNS","101","Standard query response 0x2cd1 A push.services.mozilla.com A 34.107.243.93"
"2727","87.142840516","192.168.3.1","192.168.3.249","DNS","101","Standard query response 0x0475 A push.services.mozilla.com A 34.107.243.93"
"2728","87.143291288","192.168.3.249","34.107.243.93","TCP","74","59776  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=2497272826 TSecr=0 WS=128"
"2729","87.160832871","192.168.3.249","216.58.215.46","TCP","583","[TCP Retransmission] 56794  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=32128 Len=517 TSval=765138860 TSecr=16342016"
"2730","87.286310645","192.168.3.234","192.168.3.255","NBNS","92","Name query NB ZINOX_EDGE<00>"
"2731","87.393652171","192.168.3.249","192.168.3.1","DNS","85","Standard query 0xe6cf A push.services.mozilla.com"
"2732","87.735022939","192.168.3.181","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"2733","87.778457367","fe80::ee68:518b:99e2:64f8","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2734","87.792294515","192.168.3.107","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"2735","87.820868395","192.168.3.249","216.58.215.46","TCP","583","[TCP Retransmission] 56794  >  443 [FIN, PSH, ACK] Seq=1 Ack=1 Win=32128 Len=517 TSval=765139520 TSecr=16342016"
"2736","87.901661360","192.168.3.249","142.250.200.110","TCP","74","46252  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=485381398 TSecr=0 WS=128"
"2737","88.076869326","192.168.3.249","216.58.215.46","TCP","66","[TCP Retransmission] 56778  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=765139776 TSecr=16342044"
"2738","88.152250997","192.168.3.249","142.250.200.110","TCP","74","46260  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=485381649 TSecr=0 WS=128"
"2739","88.172823827","192.168.3.249","34.107.243.93","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 59776  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=2497273856 TSecr=0 WS=128"
"2740","88.225355829","192.168.3.107","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"2741","88.243843610","192.168.3.107","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"2742","88.375780455","fe80::ee68:518b:99e2:64f8","ff02::1:3","LLMNR","95","Standard query 0xdef9 ANY DESKTOP-GK22CG1"
"2743","88.576260664","fe80::d0c7:de36:e2c9:3b74","ff02::fb","MDNS","139","Standard query response 0x0000 AAAA fe80::d0c7:de36:e2c9:3b74 A 192.168.3.250"
"2744","88.609043409","192.168.3.250","224.0.0.252","LLMNR","75","Standard query 0x00df ANY DESKTOP-QQ88EON"
"2745","88.611194845","192.168.3.235","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"2746","88.614202473","fe80::74dc:a3ff:fe60:be5","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
